,Year,Month,Beverage,Gallons,Ethanol,Population,PerCapita,PerCapita3yr,PctChange,State
1290,2019,4,2,3009230,388191,10512479,0.0369,,,Illinois
1291,2019,4,2,443966,57272,3691561,0.0155,,,Kentucky
1292,2019,4,2,829070,106950,3799736,0.0281,,,Louisiana
1293,2019,4,2,2190469,282571,5862386,0.0482,,,Massachusetts
1294,2019,4,2,1144905,147693,5077875,0.0291,,,Missouri
1295,2019,4,2,178574,23036,617880,0.0373,,,North Dakota
1296,2019,4,2,1799126,232087,3547474,0.0654,,,Oregon
1297,2019,4,2,1076000,138804,5661532,0.0245,,,Tennessee
1298,2019,4,2,4682710,604070,23257363,0.026000000000000002,,,Texas
1299,2019,4,2,2273268,293252,7094962,0.0413,,,Virginia
1300,2019,4,2,1170384,150979,4851640,0.0311,,,Wisconsin
1301,2019,4,3,1138078,51214,589481,0.0869,,,Alaska
1302,2019,4,3,3927721,176747,2476087,0.0714,,,Arkansas
1303,2019,4,3,10324100,464585,4789291,0.09699999999999999,,,Colorado
1304,2019,4,3,4317652,194294,3019188,0.0644,,,Connecticut
1305,2019,4,3,36512011,1643040,18207522,0.0902,,,Florida
1306,2019,4,3,20426985,919214,10512479,0.0874,,,Illinois
1307,2019,4,3,4790644,215579,2371396,0.0909,,,Kansas
1308,2019,4,3,6625345,298141,3691561,0.0808,,,Kentucky
1309,2019,4,3,10644205,478989,5862386,0.0817,,,Massachusetts
1310,2019,4,3,10784167,485288,5077875,0.0956,,,Missouri
1311,2019,4,3,1866974,84014,617880,0.136,,,North Dakota
1312,2019,4,3,7332998,329985,3547474,0.09300000000000001,,,Oregon
1313,2019,4,3,9277599,417492,5661532,0.0737,,,Tennessee
1314,2019,4,3,49698799,2236446,23257363,0.0962,,,Texas
1315,2019,4,3,12688000,570960,7094962,0.0805,,,Virginia
1316,2019,5,1,186968,76844,589481,0.1304,,,Alaska
1317,2019,5,1,318704,130988,2476087,0.0529,,,Arkansas
1318,2019,5,1,692800,284741,4789291,0.0595,,,Colorado
1319,2019,5,1,682914,280678,3019188,0.09300000000000001,,,Connecticut
1320,2019,5,1,3975197,1633806,18207522,0.0897,,,Florida
1321,2019,5,1,2019330,829945,10512479,0.0789,,,Illinois
1322,2019,5,1,433048,177983,2371396,0.0751,,,Kansas
1323,2019,5,1,688345,282910,3691561,0.0766,,,Kentucky
1324,2019,5,1,870697,357857,3799736,0.0942,,,Louisiana
1325,2019,5,1,1411975,580322,5862386,0.099,,,Massachusetts
1326,2019,5,1,1242466,510654,5077875,0.1006,,,Missouri
1327,2019,5,1,170688,70153,617880,0.1135,,,North Dakota
1328,2019,5,1,992602,407960,5661532,0.0721,,,Tennessee
1329,2019,5,1,3706135,1523221,23257363,0.0655,,,Texas
1330,2019,5,1,1077971,443046,7094962,0.0624,,,Virginia
1331,2019,5,1,1202094,494061,4851640,0.1018,,,Wisconsin
1332,2019,5,2,228113,29427,589481,0.0499,,,Alaska
1333,2019,5,2,417464,53853,2476087,0.0217,,,Arkansas
1334,2019,5,2,1132500,146093,4789291,0.0305,,,Colorado
1335,2019,5,2,1167169,150565,3019188,0.0499,,,Connecticut
1336,2019,5,2,6345427,818560,18207522,0.045,,,Florida
1337,2019,5,2,3267160,421464,10512479,0.0401,,,Illinois
1338,2019,5,2,547324,70605,3691561,0.0191,,,Kentucky
1339,2019,5,2,873486,112680,3799736,0.0297,,,Louisiana
1340,2019,5,2,2598757,335240,5862386,0.0572,,,Massachusetts
1341,2019,5,2,1367710,176435,5077875,0.0347,,,Missouri
1342,2019,5,2,115579,14910,617880,0.0241,,,North Dakota
1343,2019,5,2,1282560,165450,3547474,0.0466,,,Oregon
1344,2019,5,2,1172932,151308,5661532,0.0267,,,Tennessee
1345,2019,5,2,4936914,636862,23257363,0.0274,,,Texas
1346,2019,5,2,2442422,315072,7094962,0.0444,,,Virginia
1347,2019,5,2,956820,123430,4851640,0.0254,,,Wisconsin
1348,2019,5,3,1482135,66696,589481,0.1131,,,Alaska
1349,2019,5,3,3893292,175198,2476087,0.0708,,,Arkansas
1350,2019,5,3,11237100,505670,4789291,0.1056,,,Colorado
1351,2019,5,3,5137575,231191,3019188,0.0766,,,Connecticut
1352,2019,5,3,39902901,1795631,18207522,0.0986,,,Florida
1353,2019,5,3,24737971,1113209,10512479,0.1059,,,Illinois
1354,2019,5,3,4674086,210334,2371396,0.0887,,,Kansas
1355,2019,5,3,6846437,308090,3691561,0.0835,,,Kentucky
1356,2019,5,3,12279204,552564,5862386,0.0943,,,Massachusetts
1357,2019,5,3,11836554,532645,5077875,0.1049,,,Missouri
1358,2019,5,3,2000065,90003,617880,0.1457,,,North Dakota
1359,2019,5,3,8753450,393905,3547474,0.111,,,Oregon
1360,2019,5,3,11845039,533027,5661532,0.0941,,,Tennessee
1361,2019,5,3,53565686,2410456,23257363,0.1036,,,Texas
1362,2019,5,3,14901691,670576,7094962,0.0945,,,Virginia
1363,2019,6,1,170403,70036,589481,0.1188,,,Alaska
1364,2019,6,1,409138,168156,2476087,0.0679,,,Arkansas
1365,2019,6,1,1459200,599731,4789291,0.1252,,,Colorado
1366,2019,6,1,689069,283207,3019188,0.0938,,,Connecticut
1367,2019,6,1,4520675,1857997,18207522,0.102,,,Florida
1368,2019,6,1,2343799,963302,10512479,0.0916,,,Illinois
1369,2019,6,1,446707,183597,2371396,0.0774,,,Kansas
1370,2019,6,1,658565,270670,3691561,0.0733,,,Kentucky
1371,2019,6,1,776186,319012,3799736,0.084,,,Louisiana
1372,2019,6,1,1719934,706893,5862386,0.1206,,,Massachusetts
1373,2019,6,1,1253821,515320,5077875,0.1015,,,Missouri
1374,2019,6,1,199057,81812,617880,0.1324,,,North Dakota
1375,2019,6,1,1103821,453670,5661532,0.0801,,,Tennessee
1376,2019,6,1,3896258,1601362,23257363,0.0689,,,Texas
1377,2019,6,1,1021410,419800,7094962,0.0592,,,Virginia
1378,2019,6,1,1452495,596975,4851640,0.12300000000000001,,,Wisconsin
1379,2019,6,2,240789,31062,589481,0.0527,,,Alaska
1380,2019,6,2,414683,53494,2476087,0.0216,,,Arkansas
1381,2019,6,2,1537000,198273,4789291,0.0414,,,Colorado
1382,2019,6,2,1186273,153029,3019188,0.0507,,,Connecticut
1383,2019,6,2,5640733,727655,18207522,0.04,,,Florida
1384,2019,6,2,3333476,430018,10512479,0.0409,,,Illinois
1385,2019,6,2,524308,67636,3691561,0.0183,,,Kentucky
1386,2019,6,2,732886,94542,3799736,0.0249,,,Louisiana
1387,2019,6,2,3001352,387174,5862386,0.066,,,Massachusetts
1388,2019,6,2,1185466,152925,5077875,0.0301,,,Missouri
1389,2019,6,2,120438,15537,617880,0.0251,,,North Dakota
1390,2019,6,2,821343,105953,3547474,0.0299,,,Oregon
1391,2019,6,2,1252875,161621,5661532,0.0285,,,Tennessee
1392,2019,6,2,5108334,658975,23257363,0.0283,,,Texas
1393,2019,6,2,2072070,267297,7094962,0.0377,,,Virginia
1394,2019,6,2,1282114,165393,4851640,0.0341,,,Wisconsin
1395,2019,6,3,1504534,67704,589481,0.1149,,,Alaska
1396,2019,6,3,4912813,221077,2476087,0.0893,,,Arkansas
1397,2019,6,3,11682200,525699,4789291,0.1098,,,Colorado
1398,2019,6,3,5049966,227248,3019188,0.0753,,,Connecticut
1399,2019,6,3,34822192,1566999,18207522,0.0861,,,Florida
1400,2019,6,3,23549692,1059736,10512479,0.1008,,,Illinois
1401,2019,6,3,5146443,231590,2371396,0.0977,,,Kansas
1402,2019,6,3,5289084,238009,3691561,0.0645,,,Kentucky
1403,2019,6,3,11349284,510718,5862386,0.0871,,,Massachusetts
1404,2019,6,3,11054300,497443,5077875,0.098,,,Missouri
1405,2019,6,3,2078521,93533,617880,0.1514,,,North Dakota
1406,2019,6,3,8757701,394097,3547474,0.1111,,,Oregon
1407,2019,6,3,11101011,499545,5661532,0.0882,,,Tennessee
1408,2019,6,3,59972713,2698772,23257363,0.11599999999999999,,,Texas
1409,2019,6,3,13128229,590770,7094962,0.0833,,,Virginia
1410,2019,7,1,189167,77748,589481,0.1319,,,Alaska
1411,2019,7,1,315356,129611,2476087,0.0523,,,Arkansas
1412,2019,7,1,1143600,470020,4789291,0.0981,,,Colorado
1413,2019,7,1,664130,272957,3019188,0.0904,,,Connecticut
1414,2019,7,1,3280308,1348207,18207522,0.07400000000000001,,,Florida
1415,2019,7,1,1586093,651884,10512479,0.062,,,Illinois
1416,2019,7,1,318593,130942,2371396,0.0552,,,Kansas
1417,2019,7,1,768342,315789,3691561,0.0855,,,Kentucky
1418,2019,7,1,759542,312172,3799736,0.0822,,,Louisiana
1419,2019,7,1,1064889,437669,5862386,0.0747,,,Massachusetts
1420,2019,7,1,1081891,444657,5077875,0.0876,,,Missouri
1421,2019,7,1,173564,71335,617880,0.1155,,,North Dakota
1422,2019,7,1,1026932,422069,5661532,0.0746,,,Tennessee
1423,2019,7,1,3217798,1322515,23257363,0.0569,,,Texas
1424,2019,7,1,1030230,423424,7094962,0.0597,,,Virginia
1425,2019,7,1,1566315,643755,4851640,0.1327,,,Wisconsin
1426,2019,7,2,247820,31969,589481,0.0542,,,Alaska
1427,2019,7,2,379941,49012,2476087,0.0198,,,Arkansas
1428,2019,7,2,1568800,202375,4789291,0.0423,,,Colorado
1429,2019,7,2,1111330,143362,3019188,0.0475,,,Connecticut
1430,2019,7,2,5384917,694654,18207522,0.0382,,,Florida
1431,2019,7,2,2879248,371423,10512479,0.0353,,,Illinois
1432,2019,7,2,558378,72031,3691561,0.0195,,,Kentucky
1433,2019,7,2,789809,101885,3799736,0.0268,,,Louisiana
1434,2019,7,2,1932807,249332,5862386,0.0425,,,Massachusetts
1435,2019,7,2,1074698,138636,5077875,0.0273,,,Missouri
1436,2019,7,2,116333,15007,617880,0.0243,,,North Dakota
1437,2019,7,2,1498017,193244,3547474,0.0545,,,Oregon
1438,2019,7,2,1095700,141345,5661532,0.025,,,Tennessee
1439,2019,7,2,4875374,628923,23257363,0.027000000000000003,,,Texas
1440,2019,7,2,2184457,281795,7094962,0.0397,,,Virginia
1441,2019,7,2,1306225,168503,4851640,0.0347,,,Wisconsin
1442,2019,7,3,1706457,76791,589481,0.1303,,,Alaska
1443,2019,7,3,4238546,190735,2476087,0.077,,,Arkansas
1444,2019,7,3,11989100,539510,4789291,0.1126,,,Colorado
1445,2019,7,3,5605057,252228,3019188,0.0835,,,Connecticut
1446,2019,7,3,35820962,1611943,18207522,0.0885,,,Florida
1447,2019,7,3,25046919,1127111,10512479,0.1072,,,Illinois
1448,2019,7,3,5029650,226334,2371396,0.0954,,,Kansas
1449,2019,7,3,8267316,372029,3691561,0.1008,,,Kentucky
1450,2019,7,3,12022585,541016,5862386,0.0923,,,Massachusetts
1451,2019,7,3,10850607,488277,5077875,0.0962,,,Missouri
1452,2019,7,3,2077113,93470,617880,0.1513,,,North Dakota
1453,2019,7,3,8976955,403963,3547474,0.1139,,,Oregon
1454,2019,7,3,10847408,488133,5661532,0.0862,,,Tennessee
1455,2019,7,3,54824255,2467091,23257363,0.1061,,,Texas
1456,2019,7,3,14141290,636358,7094962,0.0897,,,Virginia
1457,2019,8,1,170517,70082,589481,0.1189,,,Alaska
1458,2019,8,1,296477,121852,2476087,0.0492,,,Arkansas
1459,2019,8,1,1259200,517531,4789291,0.1081,,,Colorado
1460,2019,8,1,576747,237043,3019188,0.0785,,,Connecticut
1461,2019,8,1,3481109,1430736,18207522,0.0786,,,Florida
1462,2019,8,1,1816467,746568,10512479,0.071,,,Illinois
1463,2019,8,1,340292,139860,2371396,0.059000000000000004,,,Kansas
1464,2019,8,1,618356,254144,3691561,0.0688,,,Kentucky
1465,2019,8,1,788021,323877,3799736,0.0852,,,Louisiana
1466,2019,8,1,1230577,505767,5862386,0.0863,,,Massachusetts
1467,2019,8,1,1020151,419282,5077875,0.0826,,,Missouri
1468,2019,8,1,176413,72506,617880,0.1173,,,North Dakota
1469,2019,8,1,998574,410414,5661532,0.0725,,,Tennessee
1470,2019,8,1,3675961,1510820,23257363,0.065,,,Texas
1471,2019,8,1,1068028,438959,7094962,0.0619,,,Virginia
1472,2019,8,1,1143042,469790,4851640,0.0968,,,Wisconsin
1473,2019,8,2,242007,31219,589481,0.053,,,Alaska
1474,2019,8,2,329855,42551,2476087,0.0172,,,Arkansas
1475,2019,8,2,1539200,198557,4789291,0.0415,,,Colorado
1476,2019,8,2,1027047,132489,3019188,0.0439,,,Connecticut
1477,2019,8,2,5846030,754138,18207522,0.0414,,,Florida
1478,2019,8,2,2990235,385740,10512479,0.0367,,,Illinois
1479,2019,8,2,413778,53377,3691561,0.0145,,,Kentucky
1480,2019,8,2,799035,103076,3799736,0.0271,,,Louisiana
1481,2019,8,2,2270800,292933,5862386,0.05,,,Massachusetts
1482,2019,8,2,1106918,142792,5077875,0.0281,,,Missouri
1483,2019,8,2,109461,14120,617880,0.0229,,,North Dakota
1484,2019,8,2,1529991,197369,3547474,0.0556,,,Oregon
1485,2019,8,2,1121050,144615,5661532,0.0255,,,Tennessee
1486,2019,8,2,4859768,626910,23257363,0.027000000000000003,,,Texas
1487,2019,8,2,2220196,286405,7094962,0.0404,,,Virginia
1488,2019,8,2,1350790,174252,4851640,0.0359,,,Wisconsin
1489,2019,8,3,1567534,70539,589481,0.1197,,,Alaska
1490,2019,8,3,4382154,197197,2476087,0.0796,,,Arkansas
1491,2019,8,3,12581500,566168,4789291,0.1182,,,Colorado
1492,2019,8,3,5355822,241012,3019188,0.0798,,,Connecticut
1493,2019,8,3,37629575,1693331,18207522,0.09300000000000001,,,Florida
1494,2019,8,3,25737407,1158183,10512479,0.1102,,,Illinois
1495,2019,8,3,4969956,223648,2371396,0.0943,,,Kansas
1496,2019,8,3,6898182,310418,3691561,0.0841,,,Kentucky
1497,2019,8,3,12110737,544983,5862386,0.09300000000000001,,,Massachusetts
1498,2019,8,3,11429358,514321,5077875,0.1013,,,Missouri
1499,2019,8,3,1810137,81456,617880,0.1318,,,North Dakota
1500,2019,8,3,7189488,323527,3547474,0.0912,,,Oregon
1501,2019,8,3,11870769,534185,5661532,0.0944,,,Tennessee
1502,2019,8,3,56899320,2560469,23257363,0.1101,,,Texas
1503,2019,8,3,14327950,644758,7094962,0.0909,,,Virginia
1504,2019,9,1,143787,59096,589481,0.1003,,,Alaska
1505,2019,9,1,309084,127033,2476087,0.0513,,,Arkansas
1506,2019,9,1,1105700,454443,4789291,0.0949,,,Colorado
1507,2019,9,1,625783,257197,3019188,0.0852,,,Connecticut
1508,2019,9,1,3269153,1343622,18207522,0.0738,,,Florida
1509,2019,9,1,1760771,723677,10512479,0.0688,,,Illinois
1510,2019,9,1,362549,149008,2371396,0.0628,,,Kansas
1511,2019,9,1,343686,141255,3691561,0.0383,,,Kentucky
1512,2019,9,1,701163,288178,3799736,0.0758,,,Louisiana
1513,2019,9,1,1121543,460954,5862386,0.0786,,,Massachusetts
1514,2019,9,1,1193157,490388,5077875,0.0966,,,Missouri
1515,2019,9,1,173603,71351,617880,0.1155,,,North Dakota
1516,2019,9,1,1021670,419906,5661532,0.0742,,,Tennessee
1517,2019,9,1,3204162,1316911,23257363,0.0566,,,Texas
1518,2019,9,1,955443,392687,7094962,0.0553,,,Virginia
1519,2019,9,1,1200377,493355,4851640,0.1017,,,Wisconsin
1520,2019,9,2,182852,23588,589481,0.04,,,Alaska
1521,2019,9,2,319281,41187,2476087,0.0166,,,Arkansas
1522,2019,9,2,1329400,171493,4789291,0.0358,,,Colorado
1523,2019,9,2,948079,122302,3019188,0.0405,,,Connecticut
1524,2019,9,2,5134963,662410,18207522,0.0364,,,Florida
1525,2019,9,2,2818018,363524,10512479,0.0346,,,Illinois
1526,2019,9,2,332586,42904,3691561,0.0116,,,Kentucky
1527,2019,9,2,718027,92625,3799736,0.0244,,,Louisiana
1528,2019,9,2,2173289,280354,5862386,0.0478,,,Massachusetts
1529,2019,9,2,1134079,146296,5077875,0.0288,,,Missouri
1530,2019,9,2,110647,14273,617880,0.0231,,,North Dakota
1531,2019,9,2,1402974,180984,3547474,0.051,,,Oregon
1532,2019,9,2,1163953,150150,5661532,0.0265,,,Tennessee
1533,2019,9,2,4988884,643566,23257363,0.0277,,,Texas
1534,2019,9,2,2072158,267308,7094962,0.0377,,,Virginia
1535,2019,9,2,1179182,152114,4851640,0.0314,,,Wisconsin
1536,2019,9,3,1066398,47988,589481,0.0814,,,Alaska
1537,2019,9,3,4432396,199458,2476087,0.0806,,,Arkansas
1538,2019,9,3,10574700,475862,4789291,0.0994,,,Colorado
1539,2019,9,3,4179183,188063,3019188,0.0623,,,Connecticut
1540,2019,9,3,30129493,1355827,18207522,0.0745,,,Florida
1541,2019,9,3,19692667,886170,10512479,0.0843,,,Illinois
1542,2019,9,3,5543744,249469,2371396,0.1052,,,Kansas
1543,2019,9,3,4856448,218540,3691561,0.0592,,,Kentucky
1544,2019,9,3,9172676,412770,5862386,0.0704,,,Massachusetts
1545,2019,9,3,10384234,467291,5077875,0.092,,,Missouri
1546,2019,9,3,1594504,71753,617880,0.1161,,,North Dakota
1547,2019,9,3,9603374,432152,3547474,0.1218,,,Oregon
1548,2019,9,3,10628423,478279,5661532,0.0845,,,Tennessee
1549,2019,9,3,59852479,2693362,23257363,0.1158,,,Texas
1550,2019,9,3,12159643,547184,7094962,0.0771,,,Virginia
1551,2019,10,1,151302,62185,589481,0.1055,,,Alaska
1552,2019,10,1,346958,142600,2476087,0.0576,,,Arkansas
1553,2019,10,1,1265800,520244,4789291,0.1086,,,Colorado
1554,2019,10,1,768063,315674,3019188,0.1046,,,Connecticut
1555,2019,10,1,4397862,1807521,18207522,0.0993,,,Florida
1556,2019,10,1,2073333,852140,10512479,0.0811,,,Illinois
1557,2019,10,1,437660,179878,2371396,0.0759,,,Kansas
1558,2019,10,1,960122,394610,3691561,0.1069,,,Kentucky
1559,2019,10,1,921046,378550,3799736,0.0996,,,Louisiana
1560,2019,10,1,1576362,647885,5862386,0.1105,,,Massachusetts
1561,2019,10,1,1150842,472996,5077875,0.0931,,,Missouri
1562,2019,10,1,185505,76242,617880,0.1234,,,North Dakota
1563,2019,10,1,968819,398184,5661532,0.0703,,,Tennessee
1564,2019,10,1,3046515,1252118,23257363,0.0538,,,Texas
1565,2019,10,1,1037498,426412,7094962,0.0601,,,Virginia
1566,2019,10,1,1409532,579318,4851640,0.1194,,,Wisconsin
1567,2019,10,2,190634,24592,589481,0.0417,,,Alaska
1568,2019,10,2,314465,40566,2476087,0.0164,,,Arkansas
1569,2019,10,2,1723700,222357,4789291,0.0464,,,Colorado
1570,2019,10,2,1368519,176539,3019188,0.0585,,,Connecticut
1571,2019,10,2,7375297,951413,18207522,0.0523,,,Florida
1572,2019,10,2,3614716,466298,10512479,0.0444,,,Illinois
1573,2019,10,2,682956,88101,3691561,0.0239,,,Kentucky
1574,2019,10,2,912246,117680,3799736,0.031,,,Louisiana
1575,2019,10,2,2654180,342389,5862386,0.0584,,,Massachusetts
1576,2019,10,2,1427504,184148,5077875,0.0363,,,Missouri
1577,2019,10,2,141512,18255,617880,0.0295,,,North Dakota
1578,2019,10,2,1414643,182489,3547474,0.0514,,,Oregon
1579,2019,10,2,1052701,135798,5661532,0.024,,,Tennessee
1580,2019,10,2,4286491,552957,23257363,0.0238,,,Texas
1581,2019,10,2,2456544,316894,7094962,0.0447,,,Virginia
1582,2019,10,2,1339557,172803,4851640,0.0356,,,Wisconsin
1583,2019,10,3,1062313,47804,589481,0.0811,,,Alaska
1584,2019,10,3,4573038,205787,2476087,0.0831,,,Arkansas
1585,2019,10,3,10362600,466317,4789291,0.0974,,,Colorado
1586,2019,10,3,4346478,195592,3019188,0.0648,,,Connecticut
1587,2019,10,3,36773108,1654790,18207522,0.0909,,,Florida
1588,2019,10,3,20850816,938287,10512479,0.0893,,,Illinois
1589,2019,10,3,4305972,193769,2371396,0.0817,,,Kansas
1590,2019,10,3,6973140,313791,3691561,0.085,,,Kentucky
1591,2019,10,3,8007589,360341,5862386,0.0615,,,Massachusetts
1592,2019,10,3,10168542,457584,5077875,0.0901,,,Missouri
1593,2019,10,3,1385239,62336,617880,0.1009,,,North Dakota
1594,2019,10,3,7510612,337978,3547474,0.0953,,,Oregon
1595,2019,10,3,10884657,489810,5661532,0.0865,,,Tennessee
1596,2019,10,3,49106851,2209808,23257363,0.095,,,Texas
1597,2019,10,3,13038180,586718,7094962,0.0827,,,Virginia
1598,2019,11,1,136281,56012,589481,0.095,,,Alaska
1599,2019,11,1,446508,183515,2476087,0.0741,,,Arkansas
1600,2019,11,1,1066200,438208,4789291,0.0915,,,Colorado
1601,2019,11,1,723486,297353,3019188,0.0985,,,Connecticut
1602,2019,11,1,4236520,1741210,18207522,0.0956,,,Florida
1603,2019,11,1,1916479,787673,10512479,0.0749,,,Illinois
1604,2019,11,1,467782,192258,2371396,0.0811,,,Kansas
1605,2019,11,1,738921,303697,3691561,0.0823,,,Kentucky
1606,2019,11,1,841629,345909,3799736,0.091,,,Louisiana
1607,2019,11,1,1166837,479570,5862386,0.0818,,,Massachusetts
1608,2019,11,1,1305799,536684,5077875,0.1057,,,Missouri
1609,2019,11,1,152896,62840,617880,0.1017,,,North Dakota
1610,2019,11,1,1107214,455065,5661532,0.0804,,,Tennessee
1611,2019,11,1,3694694,1518519,23257363,0.0653,,,Texas
1612,2019,11,1,1171109,481326,7094962,0.0678,,,Virginia
1613,2019,11,1,1474343,605955,4851640,0.1249,,,Wisconsin
1614,2019,11,2,195845,25264,589481,0.0429,,,Alaska
1615,2019,11,2,415568,53608,2476087,0.0217,,,Arkansas
1616,2019,11,2,1593000,205497,4789291,0.0429,,,Colorado
1617,2019,11,2,1374744,177342,3019188,0.0587,,,Connecticut
1618,2019,11,2,8238048,1062708,18207522,0.0584,,,Florida
1619,2019,11,2,3378000,435762,10512479,0.0415,,,Illinois
1620,2019,11,2,580560,74892,3691561,0.0203,,,Kentucky
1621,2019,11,2,940350,121305,3799736,0.0319,,,Louisiana
1622,2019,11,2,2421445,312366,5862386,0.0533,,,Massachusetts
1623,2019,11,2,1300527,167768,5077875,0.033,,,Missouri
1624,2019,11,2,168722,21765,617880,0.0352,,,North Dakota
1625,2019,11,2,1164342,150200,3547474,0.0423,,,Oregon
1626,2019,11,2,1286649,165978,5661532,0.0293,,,Tennessee
1627,2019,11,2,5089297,656519,23257363,0.0282,,,Texas
1628,2019,11,2,2479875,319904,7094962,0.0451,,,Virginia
1629,2019,11,2,1463107,188741,4851640,0.0389,,,Wisconsin
1630,2019,11,3,952581,42866,589481,0.0727,,,Alaska
1631,2019,11,3,4269175,192113,2476087,0.0776,,,Arkansas
1632,2019,11,3,9326600,419697,4789291,0.0876,,,Colorado
1633,2019,11,3,4067124,183021,3019188,0.0606,,,Connecticut
1634,2019,11,3,34606811,1557307,18207522,0.0855,,,Florida
1635,2019,11,3,19092456,859161,10512479,0.0817,,,Illinois
1636,2019,11,3,4486528,201894,2371396,0.0851,,,Kansas
1637,2019,11,3,7778669,350040,3691561,0.0948,,,Kentucky
1638,2019,11,3,8521130,383451,5862386,0.0654,,,Massachusetts
1639,2019,11,3,9354295,420943,5077875,0.0829,,,Missouri
1640,2019,11,3,1516723,68253,617880,0.1105,,,North Dakota
1641,2019,11,3,6932482,311962,3547474,0.0879,,,Oregon
1642,2019,11,3,10712847,482078,5661532,0.0851,,,Tennessee
1643,2019,11,3,55166861,2482509,23257363,0.1067,,,Texas
1644,2019,11,3,11525317,518639,7094962,0.0731,,,Virginia
1645,2019,12,1,161523,66386,589481,0.1126,,,Alaska
1646,2019,12,1,409395,168261,2476087,0.068,,,Arkansas
1647,2019,12,1,1177900,484117,4789291,0.1011,,,Colorado
1648,2019,12,1,693863,285178,3019188,0.0945,,,Connecticut
1649,2019,12,1,5825463,2394265,18207522,0.1315,,,Florida
1650,2019,12,1,2694110,1107279,10512479,0.1053,,,Illinois
1651,2019,12,1,410284,168627,2371396,0.0711,,,Kansas
1652,2019,12,1,668262,274656,3691561,0.0744,,,Kentucky
1653,2019,12,1,1031522,423955,3799736,0.1116,,,Louisiana
1654,2019,12,1,1832448,753136,5862386,0.1285,,,Massachusetts
1655,2019,12,1,1251898,514530,5077875,0.1013,,,Missouri
1656,2019,12,1,227198,93379,617880,0.1511,,,North Dakota
1657,2019,12,1,1057551,434654,5661532,0.0768,,,Tennessee
1658,2019,12,1,3765449,1547600,23257363,0.0665,,,Texas
1659,2019,12,1,1336932,549479,7094962,0.0774,,,Virginia
1660,2019,12,1,1263487,519293,4851640,0.107,,,Wisconsin
1661,2019,12,2,212680,27436,589481,0.0465,,,Alaska
1662,2019,12,2,385233,49695,2476087,0.0201,,,Arkansas
1663,2019,12,2,1497100,193126,4789291,0.0403,,,Colorado
1664,2019,12,2,1331113,171714,3019188,0.0569,,,Connecticut
1665,2019,12,2,8276632,1067685,18207522,0.0586,,,Florida
1666,2019,12,2,4276754,551701,10512479,0.0525,,,Illinois
1667,2019,12,2,562860,72609,3691561,0.0197,,,Kentucky
1668,2019,12,2,1099610,141850,3799736,0.0373,,,Louisiana
1669,2019,12,2,3414250,440438,5862386,0.0751,,,Massachusetts
1670,2019,12,2,1355424,174850,5077875,0.0344,,,Missouri
1671,2019,12,2,211461,27278,617880,0.0441,,,North Dakota
1672,2019,12,2,1354573,174740,3547474,0.0493,,,Oregon
1673,2019,12,2,1261960,162793,5661532,0.0288,,,Tennessee
1674,2019,12,2,5451990,703307,23257363,0.0302,,,Texas
1675,2019,12,2,2757294,355691,7094962,0.0501,,,Virginia
1676,2019,12,2,1241555,160161,4851640,0.033,,,Wisconsin
1677,2019,12,3,967735,43548,589481,0.0739,,,Alaska
1678,2019,12,3,3488029,156961,2476087,0.0634,,,Arkansas
1679,2019,12,3,9503400,427653,4789291,0.0893,,,Colorado
1680,2019,12,3,4499695,202486,3019188,0.0671,,,Connecticut
1681,2019,12,3,37192841,1673678,18207522,0.0919,,,Florida
1682,2019,12,3,21176892,952960,10512479,0.0907,,,Illinois
1683,2019,12,3,3774539,169854,2371396,0.0716,,,Kansas
1684,2019,12,3,5755559,259000,3691561,0.0702,,,Kentucky
1685,2019,12,3,9016289,405733,5862386,0.0692,,,Massachusetts
1686,2019,12,3,9547638,429644,5077875,0.0846,,,Missouri
1687,2019,12,3,1581953,71188,617880,0.1152,,,North Dakota
1688,2019,12,3,6840035,307802,3547474,0.0868,,,Oregon
1689,2019,12,3,9645849,434063,5661532,0.0767,,,Tennessee
1690,2019,12,3,48725340,2192640,23257363,0.0943,,,Texas
1691,2019,12,3,12098896,544450,7094962,0.0767,,,Virginia
1692,2020,1,1,121885,50095,589481,0.085,0.073,0.1643,Alaska
1693,2020,1,1,325925,133955,2476087,0.0541,0.0598,-0.0959,Arkansas
1694,2020,1,1,896700,368544,4789291,0.077,0.0709,0.0854,Colorado
1695,2020,1,1,656658,269886,3019188,0.0894,0.067,0.3332,Connecticut
1696,2020,1,1,3463591,1423536,18207522,0.0782,0.0692,0.1299,Florida
1697,2020,1,1,1286812,528880,10512479,0.0503,0.0428,0.1744,Illinois
1698,2020,1,1,357762,147040,2371396,0.062,0.0639,-0.0289,Kansas
1699,2020,1,1,915314,376194,3691561,0.1019,0.0989,0.0309,Kentucky
1700,2020,1,1,745114,306242,3799736,0.0806,0.0693,0.1638,Louisiana
1701,2020,1,1,775435,318704,5862386,0.0544,0.0439,0.2377,Massachusetts
1702,2020,1,1,825776,339394,5077875,0.0668,0.0582,0.1491,Missouri
1703,2020,1,1,128193,52687,617880,0.0853,0.0859,-0.0068,North Dakota
1704,2020,1,1,1367014,561843,5661532,0.0992,0.0868,0.1433,Tennessee
1705,2020,1,1,4654623,1913050,23257363,0.0823,0.0741,0.1105,Texas
